Date,Heartrate
2019-10-21 14:35:18,88
2019-10-21 14:35:19,89
2019-10-21 14:35:20,90
2019-10-21 14:35:22,91
2019-10-21 14:35:23,90
2019-10-21 14:35:24,83
2019-10-21 14:35:25,76
2019-10-21 14:35:26,79
2019-10-21 14:35:28,80
2019-10-21 14:35:29,82
2019-10-21 14:35:30,83
2019-10-21 14:35:31,84
2019-10-21 14:35:34,86
2019-10-21 14:35:35,87
2019-10-21 14:35:40,87
2019-10-21 14:35:41,86
2019-10-21 14:35:42,84
2019-10-21 14:35:44,83
2019-10-21 14:35:45,81
2019-10-21 14:35:46,80
2019-10-21 14:35:47,78
2019-10-21 14:35:49,75
2019-10-21 14:35:50,74
2019-10-21 14:35:51,72
2019-10-21 14:35:52,71
2019-10-21 14:35:53,70
2019-10-21 14:35:56,74
2019-10-21 14:35:57,76
2019-10-21 14:35:58,77
2019-10-21 14:36:01,78
2019-10-21 14:36:03,80
2019-10-21 14:36:04,81
2019-10-21 14:36:07,83
2019-10-21 14:36:08,84
2019-10-21 14:36:09,83
2019-10-21 14:36:11,82
2019-10-21 14:36:13,80
2019-10-21 14:36:14,79
2019-10-21 14:36:17,78
2019-10-21 14:36:19,77
2019-10-21 14:36:20,78
2019-10-21 14:36:22,83
2019-10-21 14:36:23,90
2019-10-21 14:36:24,87
2019-10-21 14:36:25,80
2019-10-21 14:36:26,81
2019-10-21 14:36:28,82
2019-10-21 14:36:29,81
2019-10-21 14:36:30,78
2019-10-21 14:36:34,80
2019-10-21 14:36:35,82
2019-10-21 14:36:36,81
2019-10-21 14:36:38,74
2019-10-21 14:36:39,73
2019-10-21 14:36:40,66
2019-10-21 14:36:41,71
2019-10-21 14:36:42,70
2019-10-21 14:36:44,63
2019-10-21 14:36:45,56
2019-10-21 14:36:46,50
2019-10-21 14:36:47,57
2019-10-21 14:36:49,53
2019-10-21 14:36:50,60
2019-10-21 14:36:51,59
2019-10-21 14:36:52,66
2019-10-21 14:36:53,67
2019-10-21 14:36:56,70
2019-10-21 14:36:57,71
